Year,Month,ZIP,Customer Type,Monthly Usage (kWh)
2015,1,"37069
(35.985493, -86.899213)",COMCOMM > 50 KW,70360
2015,1,"37013
(36.049335, -86.641832)",COMCOMM > 50 KW,12906862
2015,1,"37211
(36.069132, -86.724578)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,3094269
2015,1,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW,2797613
2015,1,"37015
(36.29003, -87.070106)",COMCOMM > 50 KW,5642
2015,1,"37205
(36.112469, -86.867263)",SEASEAS > 50 KW,640
2015,1,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,2602814
2015,1,"37212
(36.133256, -86.801456)",COMCOMM > 50 KW,8279456
2015,1,"37204
(36.109305, -86.776748)",OLMOLB METERED,5611
2015,1,"37208
(36.176427, -86.805176)",RESRESIDENTIAL                SRSRESID. SUPPL.,4223301
2015,1,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.,7524172
2015,1,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,239173
2015,1,"37228
(36.193837, -86.803025)",OLMOLB METERED,305
2015,1,"37243
(36.166899, -86.77672)",COMCOMM > 50 KW,2408030
2015,9,"37206
(36.18095, -86.739624)",COMMERCIAL,3593877
2015,1,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,91559
2015,1,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.,64179
2015,1,"37207
(36.224945, -86.775061)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1705669
2015,1,"37076
(36.175185, -86.5933)",OLMOLB METERED,0
2015,1,"37220
(36.06788, -86.776955)",OLMOLB METERED,1200
2015,1,"37203
(36.150195, -86.790206)",COMCOMM > 50 KW,62628082
2015,1,"37208
(36.176427, -86.805176)",OLMOLB METERED,28600
2015,1,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,714975
2015,1,"37066
(36.387698, -86.459057)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,36357
2015,1,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW,7203586
2015,1,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW,29840
2015,1,"37086
(36.014912, -86.5643)",COMCOMM > 50 KW,18391749
2015,1,"37215
(36.091316, -86.827959)",OLMOLB METERED,2973
2015,1,"37027
(36.00245, -86.778709)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1095706
2015,1,"37201
(36.164553, -86.776977)",COMCOMM > 50 KW,8748057
2015,1,"37218
(36.210699, -86.866798)",COMCOMM > 50 KW,5312410
2015,1,"37152
(36.396526, -86.765833)",COMCOMM > 50 KW,49320
2015,1,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,77856
2015,1,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.,345
2015,1,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW,1522823
2015,1,"37227
(36.129798, -86.666977)",COMCOMM > 50 KW,53800
2015,1,"37072
(36.350389, -86.731255)",SEASEAS =< 50 KW,0
2015,1,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1520229
2015,1,"37066
(36.387698, -86.459057)",COMCOMM > 50 KW,431586
2015,1,"37238
(36.166067, -86.779698)",COMCOMM > 50 KW,99000
2015,1,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW,11224200
2015,1,"37189
(36.279393, -86.826731)",OLMOLB METERED,40
2015,1,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,165427
2015,1,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW,5360
2015,9,"37218
(36.210699, -86.866798)",COMMERCIAL,538349
2015,9,"37189
(36.279393, -86.826731)",COMMERCIAL,1897063
2015,1,"37205
(36.112469, -86.867263)",RESRESIDENTIAL                SRSRESID. SUPPL.,8533613
2015,1,"37242
(36.165017, -86.782171)",COMCOMM > 50 KW,350400
2015,1,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.,2775170
2015,1,"37135
(35.946013, -86.661944)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,7029
2015,1,"37203
(36.150195, -86.790206)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,2159397
2015,1,"37208
(36.176427, -86.805176)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1097100
2015,1,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,575635
2015,1,"37072
(36.350389, -86.731255)",OLMOLB METERED,1617
2015,1,"37215
(36.091316, -86.827959)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1323335
2015,1,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.,1047390
2015,1,"37115
(36.262567, -86.704171)",OLMOLB METERED,180
2015,1,"37138
(36.239455, -86.611783)",COMCOMM > 50 KW,22114017
2015,1,"37064
(35.889628, -86.926986)",RESRESIDENTIAL                SRSRESID. SUPPL.,8051
2015,1,"37215
(36.091316, -86.827959)",RESRESIDENTIAL                SRSRESID. SUPPL.,7581830
2015,1,"37217
(36.106646, -86.667608)",OLMOLB METERED,1371
2015,1,"37216
(36.216134, -86.726204)",RESRESIDENTIAL                SRSRESID. SUPPL.,5542179
2015,1,"37205
(36.112469, -86.867263)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,962200
2015,1,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1091113
2015,1,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW,4987543
2015,1,"37072
(36.350389, -86.731255)",RESRESIDENTIAL                SRSRESID. SUPPL.,9985262
2015,1,"37076
(36.175185, -86.5933)",RESRESIDENTIAL                SRSRESID. SUPPL.,7280721
2015,1,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW,7461113
2015,1,"37152
(36.396526, -86.765833)",RESRESIDENTIAL                SRSRESID. SUPPL.,13530
2015,1,"37211
(36.069132, -86.724578)",COMCOMM > 50 KW,16884169
2015,1,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.,864194
2015,1,"37217
(36.106646, -86.667608)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1566522
2015,1,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.,7280023
2015,1,"37209
(36.149599, -86.874487)",OLMOLB METERED,9820
2015,1,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,13239
2015,1,"37218
(36.210699, -86.866798)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,514105
2015,1,"37189
(36.279393, -86.826731)",RESRESIDENTIAL                SRSRESID. SUPPL.,1521763
2015,1,"37206
(36.18095, -86.739624)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1064198
2015,1,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.,10970352
2015,1,"37013
(36.049335, -86.641832)",OLMOLB METERED,3848
2015,1,"37214
(36.168995, -86.667231)",COMCOMM > 50 KW,25622077
2015,1,"37209
(36.149599, -86.874487)",COMCOMM > 50 KW,25386245
2015,1,"37204
(36.109305, -86.776748)",COMCOMM > 50 KW,12635894
2015,1,"37216
(36.216134, -86.726204)",OLMOLB METERED,520
2015,1,"37069
(35.985493, -86.899213)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,9570
2015,1,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW,17000
2015,1,"37066
(36.387698, -86.459057)",RESRESIDENTIAL                SRSRESID. SUPPL.,535180
2015,1,"37138
(36.239455, -86.611783)",OLMOLB METERED,200
2015,1,,COMCOMM > 50 KW,452000
2015,1,,COMCOMM > 50 KW,3484677
2015,1,,COMCOMM > 50 KW,14562680
2015,1,"37204
(36.109305, -86.776748)",RESRESIDENTIAL                SRSRESID. SUPPL.,2600895
2015,1,"37214
(36.168995, -86.667231)",OLMOLB METERED,5162
2015,1,,RESRESIDENTIAL                SRSRESID. SUPPL.,5291924
2015,1,"37080
(36.331509, -86.915843)",OLMOLB METERED,80
2015,1,"37073
(36.42764, -86.812249)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,23690
2015,1,,RESRESIDENTIAL                SRSRESID. SUPPL.,5299879
2015,1,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW,9696572
2015,1,"37229
(36.166687, -86.779932)",COMCOMM > 50 KW,966850
2015,1,"37243
(36.166899, -86.77672)",RESRESIDENTIAL                SRSRESID. SUPPL.,19271
2016,2,37206,COMMERCIAL,2890262
2015,1,,RESRESIDENTIAL                SRSRESID. SUPPL.,2471334
2015,1,"37082
(36.08832, -87.117051)",RESRESIDENTIAL                SRSRESID. SUPPL.,43243
2015,1,,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2122151
2015,1,"37072
(36.350389, -86.731255)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1633660
2015,1,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1060599
2015,1,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,4423
2015,1,"37203
(36.150195, -86.790206)",OLMOLB METERED,160
2015,1,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW,13443580
2015,1,"37216
(36.216134, -86.726204)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,681095
2015,1,"37209
(36.149599, -86.874487)",RESRESIDENTIAL                SRSRESID. SUPPL.,6325559
2015,1,"37207
(36.224945, -86.775061)",OLMOLB METERED,158
2015,1,"37212
(36.133256, -86.801456)",SEASEAS > 50 KW,0
2015,1,"37205
(36.112469, -86.867263)",OLMOLB METERED,3138
2015,1,"37212
(36.133256, -86.801456)",OLMOLB METERED,18197
2015,1,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1462649
2015,1,"37217
(36.106646, -86.667608)",COMCOMM > 50 KW,11204197
2015,1,"37201
(36.164553, -86.776977)",RESRESIDENTIAL                SRSRESID. SUPPL.,75848
2015,1,"37206
(36.18095, -86.739624)",OLMOLB METERED,1660
2015,1,"37234
(36.159965, -86.783617)",COMCOMM > 50 KW,40
2015,1,"37219
(36.167467, -86.783669)",RESRESIDENTIAL                SRSRESID. SUPPL.,43966
2015,1,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.,198578
2015,1,"37210
(36.140869, -86.738847)",OLMOLB METERED,9727
2015,1,"37218
(36.210699, -86.866798)",OLMOLB METERED,0
2015,1,"37220
(36.06788, -86.776955)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,241674
2015,1,"37027
(36.00245, -86.778709)",OLMOLB METERED,11268
2015,9,"37212
(36.133256, -86.801456)",OUTDOOR LIGHTING,52785
2015,9,"37216
(36.216134, -86.726204)",COMMERCIAL,3708665
2015,9,"37207
(36.224945, -86.775061)",OUTDOOR LIGHTING,3801
2015,9,"37086
(36.014912, -86.5643)",COMMERCIAL,610850
2015,9,"37218
(36.210699, -86.866798)",COMMERCIAL,7986204
2015,9,"37227
(36.129798, -86.666977)",COMMERCIAL,365
2015,9,"37212
(36.133256, -86.801456)",COMMERCIAL,11263172
2015,9,"37234
(36.159965, -86.783617)",COMMERCIAL,80
2015,9,"37220
(36.06788, -86.776955)",COMMERCIAL,1874624
2015,9,"37076
(36.175185, -86.5933)",RESIDENTIAL,4990766
2015,9,"37013
(36.049335, -86.641832)",COMMERCIAL,14106892
2015,9,"37243
(36.166899, -86.77672)",COMMERCIAL,108324
2015,9,"37205
(36.112469, -86.867263)",OUTDOOR LIGHTING,1958
2015,9,"37075
(36.323052, -86.60557)",RESIDENTIAL,8609224
2015,9,"37086
(36.014912, -86.5643)",COMMERCIAL,20587576
2015,9,"37208
(36.176427, -86.805176)",COMMERCIAL,15272057
2015,9,"37216
(36.216134, -86.726204)",COMMERCIAL,769137
2015,9,"37076
(36.175185, -86.5933)",COMMERCIAL,1057037
2015,9,"37214
(36.168995, -86.667231)",COMMERCIAL,1479162
2015,9,"37217
(36.106646, -86.667608)",COMMERCIAL,1426636
2015,9,"37212
(36.133256, -86.801456)",RESIDENTIAL,2073301
2015,9,"37013
(36.049335, -86.641832)",COMMERCIAL,1285935
2015,9,"37138
(36.239455, -86.611783)",RESIDENTIAL,4020743
2015,9,"37073
(36.42764, -86.812249)",RESIDENTIAL,75367
2015,9,"37015
(36.29003, -87.070106)",RESIDENTIAL,635885
2015,9,"37211
(36.069132, -86.724578)",COMMERCIAL,19022792
2015,9,"37228
(36.193837, -86.803025)",COMMERCIAL,231287
2015,9,"37189
(36.279393, -86.826731)",RESIDENTIAL,911547
2015,9,"37066
(36.387698, -86.459057)",RESIDENTIAL,519388
2015,9,"37219
(36.167467, -86.783669)",COMMERCIAL,254780
2015,9,"37213
(36.167552, -86.767564)",COMMERCIAL,3208609
2015,9,"37203
(36.150195, -86.790206)",COMMERCIAL,2682440
2015,9,"37209
(36.149599, -86.874487)",OUTDOOR LIGHTING,11706
2015,9,"37205
(36.112469, -86.867263)",COMMERCIAL,11090178
2015,9,"37138
(36.239455, -86.611783)",COMMERCIAL,558548
2015,9,"37207
(36.224945, -86.775061)",RESIDENTIAL,6930521
2015,9,"37064
(35.889628, -86.926986)",RESIDENTIAL,4951
2015,9,"37214
(36.168995, -86.667231)",OUTDOOR LIGHTING,12889
2015,9,"37073
(36.42764, -86.812249)",COMMERCIAL,50400
2015,9,"37209
(36.149599, -86.874487)",COMMERCIAL,2472907
2015,9,"37073
(36.42764, -86.812249)",COMMERCIAL,25317
2015,9,,COMMERCIAL,676000
2015,9,"37138
(36.239455, -86.611783)",COMMERCIAL,21586433
2015,9,"37228
(36.193837, -86.803025)",OUTDOOR LIGHTING,485
2015,9,"37220
(36.06788, -86.776955)",COMMERCIAL,221330
2015,9,"37069
(35.985493, -86.899213)",COMMERCIAL,5132
2015,9,"37214
(36.168995, -86.667231)",RESIDENTIAL,4735679
2015,9,"37086
(36.014912, -86.5643)",OUTDOOR LIGHTING,28784
2015,9,"37075
(36.323052, -86.60557)",COMMERCIAL,2010525
2015,9,"37076
(36.175185, -86.5933)",COMMERCIAL,8105218
2015,9,"37204
(36.109305, -86.776748)",COMMERCIAL,17038257
2015,9,"37219
(36.167467, -86.783669)",RESIDENTIAL,25148
2015,9,"37082
(36.08832, -87.117051)",RESIDENTIAL,26110
2015,9,"37216
(36.216134, -86.726204)",OUTDOOR LIGHTING,6000
2015,9,"37205
(36.112469, -86.867263)",RESIDENTIAL,8486563
2015,9,"37228
(36.193837, -86.803025)",RESIDENTIAL,41046
2015,9,"37212
(36.133256, -86.801456)",COMMERCIAL,1070890
2015,9,"37211
(36.069132, -86.724578)",RESIDENTIAL,7658828
2015,9,"37072
(36.350389, -86.731255)",SEASONAL CUSTOMER,1520
2015,9,"37217
(36.106646, -86.667608)",COMMERCIAL,12870268
2015,9,"37072
(36.350389, -86.731255)",RESIDENTIAL,6275536
2015,9,"37221
(36.064367, -86.96029)",RESIDENTIAL,7627153
2015,9,"37143
(36.12259, -87.03587)",RESIDENTIAL,542227
2015,9,"37080
(36.331509, -86.915843)",RESIDENTIAL,1499211
2015,9,"37086
(36.014912, -86.5643)",RESIDENTIAL,2454217
2015,9,"37218
(36.210699, -86.866798)",RESIDENTIAL,3900812
2015,9,"37015
(36.29003, -87.070106)",COMMERCIAL,4651
2015,9,"37215
(36.091316, -86.827959)",RESIDENTIAL,7814760
2015,9,"37211
(36.069132, -86.724578)",OUTDOOR LIGHTING,11260
2015,9,"37227
(36.129798, -86.666977)",COMMERCIAL,100100
2015,9,"37213
(36.167552, -86.767564)",RESIDENTIAL,873
2015,9,"37080
(36.331509, -86.915843)",OUTDOOR LIGHTING,6000
2015,9,"37072
(36.350389, -86.731255)",COMMERCIAL,1477287
2015,9,"37152
(36.396526, -86.765833)",COMMERCIAL,56280
2015,9,"37115
(36.262567, -86.704171)",COMMERCIAL,10465644
2015,9,"37072
(36.350389, -86.731255)",COMMERCIAL,9968557
2015,9,"37210
(36.140869, -86.738847)",COMMERCIAL,27587592
2015,9,"37210
(36.140869, -86.738847)",RESIDENTIAL,1546738
2015,9,"37080
(36.331509, -86.915843)",COMMERCIAL,277817
2015,9,"37214
(36.168995, -86.667231)",COMMERCIAL,27555734
2015,9,"37066
(36.387698, -86.459057)",COMMERCIAL,54717
2015,9,"37189
(36.279393, -86.826731)",OUTDOOR LIGHTING,0
2015,9,"37208
(36.176427, -86.805176)",OUTDOOR LIGHTING,28663
2015,9,"37207
(36.224945, -86.775061)",COMMERCIAL,1717952
2015,9,"37210
(36.140869, -86.738847)",OUTDOOR LIGHTING,7640
2015,9,"37013
(36.049335, -86.641832)",RESIDENTIAL,7541904
2015,9,"37115
(36.262567, -86.704171)",OUTDOOR LIGHTING,2064
2015,9,"37201
(36.164553, -86.776977)",COMMERCIAL,8148946
2015,9,"37203
(36.150195, -86.790206)",COMMERCIAL,71948985
2015,9,"37209
(36.149599, -86.874487)",RESIDENTIAL,4461329
2015,9,"37027
(36.00245, -86.778709)",COMMERCIAL,1096559
2015,9,"37203
(36.150195, -86.790206)",OUTDOOR LIGHTING,1150
2015,9,"37204
(36.109305, -86.776748)",RESIDENTIAL,2283499
2015,9,"37135
(35.946013, -86.661944)",COMMERCIAL,2540
2015,9,"37152
(36.396526, -86.765833)",COMMERCIAL,21065
2015,9,"37201
(36.164553, -86.776977)",RESIDENTIAL,48361
2015,9,"37066
(36.387698, -86.459057)",COMMERCIAL,586369
2015,9,"37205
(36.112469, -86.867263)",SEASONAL CUSTOMER,26560
2015,9,"37208
(36.176427, -86.805176)",RESIDENTIAL,2163980
2015,9,"37238
(36.166067, -86.779698)",COMMERCIAL,84000
2015,9,"37122
(36.187906, -86.500085)",COMMERCIAL,5989
2015,9,"37206
(36.18095, -86.739624)",OUTDOOR LIGHTING,1671
2015,9,"37075
(36.323052, -86.60557)",OUTDOOR LIGHTING,104408
2015,9,"37208
(36.176427, -86.805176)",COMMERCIAL,1158294
2015,9,"37143
(36.12259, -87.03587)",COMMERCIAL,24529
2015,9,"37152
(36.396526, -86.765833)",RESIDENTIAL,6110
2015,9,"37086
(36.014912, -86.5643)",SEASONAL CUSTOMER,1239
2015,9,"37220
(36.06788, -86.776955)",RESIDENTIAL,2310845
2015,9,"37221
(36.064367, -86.96029)",COMMERCIAL,991481
2015,9,"37069
(35.985493, -86.899213)",RESIDENTIAL,730202
2015,9,"37082
(36.08832, -87.117051)",COMMERCIAL,320
2015,9,"37243
(36.166899, -86.77672)",RESIDENTIAL,23422
2015,9,"37221
(36.064367, -86.96029)",COMMERCIAL,4388444
2015,9,"37229
(36.166687, -86.779932)",COMMERCIAL,1067200
2015,9,"37080
(36.331509, -86.915843)",COMMERCIAL,575537
2015,9,"37228
(36.193837, -86.803025)",COMMERCIAL,6115225
2015,9,"37211
(36.069132, -86.724578)",COMMERCIAL,3175110
2015,9,"37138
(36.239455, -86.611783)",OUTDOOR LIGHTING,12241
2015,9,"37069
(35.985493, -86.899213)",COMMERCIAL,87320
2015,9,"37206
(36.18095, -86.739624)",COMMERCIAL,1137563
2015,9,"37027
(36.00245, -86.778709)",OUTDOOR LIGHTING,32002
2015,9,"37027
(36.00245, -86.778709)",COMMERCIAL,11253589
2015,9,"37215
(36.091316, -86.827959)",OUTDOOR LIGHTING,7038
2015,9,"37115
(36.262567, -86.704171)",COMMERCIAL,1827928
2015,9,"37210
(36.140869, -86.738847)",SEASONAL CUSTOMER,0
2015,9,"37217
(36.106646, -86.667608)",OUTDOOR LIGHTING,6156
2015,9,"37243
(36.166899, -86.77672)",COMMERCIAL,2758760
2015,9,"37215
(36.091316, -86.827959)",COMMERCIAL,1255430
2015,9,"37209
(36.149599, -86.874487)",COMMERCIAL,28755370
2015,9,"37204
(36.109305, -86.776748)",OUTDOOR LIGHTING,17855
2015,9,"37115
(36.262567, -86.704171)",RESIDENTIAL,6008781
2015,9,"37210
(36.140869, -86.738847)",COMMERCIAL,2692186
2015,9,"37135
(35.946013, -86.661944)",RESIDENTIAL,171458
2015,9,"37242
(36.165017, -86.782171)",COMMERCIAL,384000
2015,9,"37216
(36.216134, -86.726204)",RESIDENTIAL,3434796
2015,9,"37219
(36.167467, -86.783669)",COMMERCIAL,6610220
2015,9,"37215
(36.091316, -86.827959)",COMMERCIAL,5575227
2015,9,"37122
(36.187906, -86.500085)",RESIDENTIAL,596419
2015,9,"37212
(36.133256, -86.801456)",SEASONAL CUSTOMER,0
2015,9,"37189
(36.279393, -86.826731)",COMMERCIAL,1074333
2015,9,"37202
(36.158527, -86.782923)",COMMERCIAL,33300
2015,9,"37207
(36.224945, -86.775061)",COMMERCIAL,15789351
2015,9,"37218
(36.210699, -86.866798)",OUTDOOR LIGHTING,560
2015,9,"37201
(36.164553, -86.776977)",COMMERCIAL,207112
2015,9,"37220
(36.06788, -86.776955)",OUTDOOR LIGHTING,8363
2015,9,"37027
(36.00245, -86.778709)",RESIDENTIAL,8016355
2015,9,"37221
(36.064367, -86.96029)",OUTDOOR LIGHTING,12676
2015,9,"37013
(36.049335, -86.641832)",OUTDOOR LIGHTING,4542
2015,9,"37015
(36.29003, -87.070106)",COMMERCIAL,55969
2015,9,"37205
(36.112469, -86.867263)",COMMERCIAL,975143
2015,9,"37206
(36.18095, -86.739624)",RESIDENTIAL,3167109
2015,9,"37203
(36.150195, -86.790206)",RESIDENTIAL,904299
2015,9,"37072
(36.350389, -86.731255)",OUTDOOR LIGHTING,16193
2015,9,"37217
(36.106646, -86.667608)",RESIDENTIAL,3042865
2015,9,"37075
(36.323052, -86.60557)",COMMERCIAL,9791630
2015,9,"37076
(36.175185, -86.5933)",OUTDOOR LIGHTING,0
2015,9,"37204
(36.109305, -86.776748)",COMMERCIAL,1802641
2014,9,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.,1057
2014,9,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.,158717
2014,9,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,2307
2014,9,"37072
(36.350389, -86.731255)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1755306
2014,9,"37205
(36.112469, -86.867263)",OLMOLB METERED,4750
2014,9,"37075
(36.323052, -86.60557)",OLMOLB METERED,101967
2014,9,"37210
(36.140869, -86.738847)",COMCOMM > 50 KW,28250238
2014,9,"37210
(36.140869, -86.738847)",OLMOLB METERED,9614
2014,9,"37207
(36.224945, -86.775061)",COMCOMM > 50 KW,16575065
2014,9,"37189
(36.279393, -86.826731)",RESRESIDENTIAL                SRSRESID. SUPPL.,962330
2014,9,"37115
(36.262567, -86.704171)",COMCOMM > 50 KW,11296003
2014,9,"37206
(36.18095, -86.739624)",RESRESIDENTIAL                SRSRESID. SUPPL.,3762030
2014,9,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,111538
2014,9,"37027
(36.00245, -86.778709)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1337341
2016,2,37221,OUTDOOR LIGHTING,10254
2014,9,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW,1812502
2014,9,"37075
(36.323052, -86.60557)",RESRESIDENTIAL                SRSRESID. SUPPL.,9561460
2014,9,"37228
(36.193837, -86.803025)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,263258
2014,9,"37217
(36.106646, -86.667608)",OLMOLB METERED,1940
2014,9,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,143879
2014,9,"37086
(36.014912, -86.5643)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,600362
2014,9,"37216
(36.216134, -86.726204)",OLMOLB METERED,4360
2014,9,"37027
(36.00245, -86.778709)",RESRESIDENTIAL                SRSRESID. SUPPL.,9921684
2014,9,,COMCOMM > 50 KW,14092160
2014,9,,COMCOMM =< 50 KW              COMCOMM 3-PHASE,8506
2014,9,,COMCOMM =< 50 KW              COMCOMM 3-PHASE,17800
2014,9,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1159603
2014,9,,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1791107
2014,9,,OLMOLB METERED,7173
2014,9,,COMCOMM =< 50 KW              COMCOMM 3-PHASE,21748
2014,9,"37211
(36.069132, -86.724578)",OLMOLB METERED,8560
2014,9,,COMCOMM > 50 KW,78905800
2014,9,,SEASEAS > 50 KW,0
2014,9,"37086
(36.014912, -86.5643)",COMCOMM > 50 KW,20704960
2014,9,"37201
(36.164553, -86.776977)",COMCOMM > 50 KW,8564030
2014,9,,OLMOLB METERED,61309
2014,9,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,1608369
2014,9,,RESRESIDENTIAL                SRSRESID. SUPPL.,2453057
2014,9,,RESRESIDENTIAL                SRSRESID. SUPPL.,5207612
2014,9,,COMCOMM > 50 KW,676000
2014,9,"37204
(36.109305, -86.776748)",OLMOLB METERED,11083
2014,9,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW,52400
2014,9,"37204
(36.109305, -86.776748)",COMCOMM > 50 KW,17074209
2014,9,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.,871431
2014,9,"37135
(35.946013, -86.661944)",COMCOMM =< 50 KW              COMCOMM 3-PHASE,3122
